Datetime,Tweet Id,Tweet,Media,Username,,Tweets,Ano,
2020,"1,27219264891752E+018","@alineeferrante É, aí entra um tubarão na sua casa qq c faz? Han?? Vai matar com um garfo!?☺️ acho que não!! Todo mundo precisa de uma bazuca!!! 🥳🥳🥳",,Guiononato,,,,
2020,"1,27184871166937E+018",@AluRodrig20 Kkkkkkkk numa li tanta verdade,,Guiononato,,,,
2020,"1,27146338315023E+018",@MarinaBraga21 Kkkkkkkkkkk parece memo,,Guiononato,,,,
2020,"1,27109839674982E+018",Chorei. https://t.co/yWoXhfkI4d,,Guiononato,,,,
2020,"1,27082578422841E+018","@Nandamatos09 Pô fer, achei que era mais gentil...",,Guiononato,,,,
2020,"1,27074942270461E+018",@TheusArgento @araujo_iness Kkkkkk pior q é memo,,Guiononato,,,,
2020,"1,27074006827424E+018",@TheusArgento @araujo_iness Slc papi kkkkkk jamais,,Guiononato,,,,
2020,"1,27073807835381E+018",@analuferreiraa_ E o mlk é mto feio kkk,,Guiononato,,,,
2020,"1,2707380353957E+018",@analuferreiraa_ Kkkkkkkkkkkkkkk Eu deu mta risada man,,Guiononato,,,,
2020,"1,27073763226864E+018",@araujo_iness Casquei kkkkkkkk,,Guiononato,,,,
2020,"1,27071654865567E+018",@chiksterr_ Fica me atormentando tmb,,Guiononato,,,,
2020,"1,27071148581213E+018",@derekluccas https://t.co/Pl61jxkxac,"[Photo(previewUrl='https://pbs.twimg.com/media/EaJ5W6JVcAEXjed?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EaJ5W6JVcAEXjed?format=jpg&name=large')]",Guiononato,,,,
2020,"1,27057431945489E+018",@joaoreisse Queria poder olhar no espelho e ver isso,,Guiononato,,,,
2020,"1,27039931901167E+018","@Gipavanelli_ @segredosdesanca A procura de contatinhos novos, só chamar",,Guiononato,,,,
2020,"1,27008939167597E+018",@juliafaccin_19 Drama,,Guiononato,,,,
2020,"1,26997471979888E+018",Eu q qm? https://t.co/oIojzLP6UH,,Guiononato,,,,
2020,"1,26997347121749E+018",@araujo_iness Mano essa mulher me deu uma raiva mano,,Guiononato,,,,
2020,"1,26930621948481E+018",@rafaborges____ Sera q Eu roubei ou a pessoa n gosta de me ver 🤔🤔🤔,,Guiononato,,,,
2020,"1,26929967943665E+018",@Gipavanelli_ Casquei mto kkkkkkk,,Guiononato,,,,
2020,"1,26895363622427E+018",@_franfaria_ @segredosdesanca Qual.,,Guiononato,,,,
2020,"1,26895357467706E+018",@PartelEnzo @segredosdesanca Me ajuda a investigar a situação,,Guiononato,,,,
2020,"1,26895341592691E+018",@gneto_11 @segredosdesanca Atendido,,Guiononato,,,,
2020,"1,26890313843159E+018",@fred_lopesT Presente,,Guiononato,,,,
2020,"1,26871158307052E+018","@rafaborges____ Pior q já me falaram isso kkkkk :,)",,Guiononato,,,,
2020,"1,26871121745298E+018",@thzago1 Extremamente,,Guiononato,,,,
2020,"1,26871117885281E+018","@RafaelC31534378 Oi tia, rsrs😁",,Guiononato,,,,
2020,"1,26871105705448E+018",@fred_lopesT Achei eu modo recreativo 🤔🤒,,Guiononato,,,,
2020,"1,26871094436181E+018",@thalesrampone_ Rodrigo 🤤,,Guiononato,,,,
2020,"1,26868293210703E+018",@BYJIK00K ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????!????????????????????????????????????? Nosssss morri,,Guiononato,,,,
2020,"1,26859551737577E+018",Pq q ng da em cima de mim?,,Guiononato,,,,
2020,"1,26857008691225E+018",@anacruzzs Bota fogo bota fogo bota fogo,,Guiononato,,,,
2020,"1,26765072038957E+018",@gneto_11 Se ela n gosta eu gosto,,Guiononato,,,,
2020,"1,26721200221846E+018",Kkkkkk quero ver o baguio pegando fogo https://t.co/EKvTxrsOOP,,Guiononato,,,,
2020,"1,26614785690748E+018",@araujo_iness Doente.,,Guiononato,,,,
2020,"1,26604906562575E+018",@uchihapolido Época do face kkkkk,,Guiononato,,,,
2020,"1,26549381795378E+018",@chiksterr_ Tempo é uma virtude das ratazanas sul Bulgarians 🦿🐀👺🥶🥶🤤🤤🥳,,Guiononato,,,,
2020,"1,2654619348597E+018",@chiksterr_ Chico você pode vim me cobrir? Eu to com frio 😳🥶🤥,,Guiononato,,,,
2020,"1,26545551820376E+018",Lanço a braba https://t.co/oiDIWZ3QLi,,Guiononato,,,,
2020,"1,26093665093646E+018",@LuanBrust Relaxa Lu!!! Não é de vdd!!,,Guiononato,,,,
2020,"1,2605978029813E+018","@arturdmartins Pelo menos maior q vc ela tá, franguinho!",,Guiononato,,,,
2020,"1,26059758096421E+018",@2_71ld Imagina c vai no médico e ela fala um bagulho desses kkkkkkkkkk,,Guiononato,,,,
2020,"1,25943926850793E+018","@chiksterr_ Eu acho q a bomba pra encher o mar fica na República Democrática do Congo, não? 🤨",,Guiononato,,,,
2020,"1,2581819666477E+018",Queria eu perder o bv https://t.co/1jqbupKKsX,,Guiononato,,,,
2020,"1,25662483312488E+018",@polido_curuja @AliceTomazzetti Fugiu,,Guiononato,,,,
2020,"1,25516491100669E+018","Graças a Deus acabou o bbb, agr posso usar as minhas redes sociais em paz dnv",,Guiononato,,,,
2020,"1,25263459697133E+018","cole isso no seu perfil, quem curtir quer

te beijar
beber com você 
sair c vc
quer ser seu amigo
ou cair na porrada com vc

e eu posso perguntar na dm

Mals galera é quarentena, foi mal kkkkkk",,Guiononato,,,,
2020,"1,25191383630471E+018",Não confunda eu querer ouvir música no seu fone e dar em cima de vc kkkkkkk,,Guiononato,,,,
2020,"1,25082926969097E+018",@SamarahLazarin6 !,,Guiononato,,,,
2020,"1,24958720442025E+018",Sdd da minha vodka e de um som alto,,Guiononato,,,,
2020,"1,2493777272512E+018",@tchauuu2 Capricórnio,,Guiononato,,,,
2020,"1,24736166872997E+018",@_franfaria_ Qm sabe sabe,,Guiononato,,,,
2020,"1,24736164861824E+018",@_franfaria_ KKKKKKKKKKKK,,Guiononato,,,,
2020,"1,24736146854423E+018",@rafaborges____ @euotrouxa Até o tt sabe e vc n KKKKKK,,Guiononato,,,,
2020,"1,24661857929182E+018",@rafaela3006 Eu sou capricórnio KKKKKKKKKK,,Guiononato,,,,
2020,"1,24647361888172E+018",@rafaela3006 Essa é a definição da minha pessoa kkkk,,Guiononato,,,,
2020,"1,24502084717113E+018","@LuanBrust @ID6ix @LetciaMascaren1 Lu, mas vc é inteligente, vc já previa isso...",,Guiononato,,,,
2020,"1,24501147188669E+018",Kkkkkkkkkkk casquei mto https://t.co/mk4dyqXV4C,,Guiononato,,,,
2020,"1,24501078189852E+018",Q U E R O  B A I L A O https://t.co/AYEg1aA7L0,,Guiononato,,,,
2020,"1,24354448903106E+018",Fav= farei uma lista de 3 coisas que me vem na cabeça quando penso em vc,,Guiononato,,,,
2020,"1,24354388263113E+018",@arieltoledo100 Por isso tá com corona kkkkkk,,Guiononato,,,,
2020,"1,24331330934184E+018",Slc vergonha alheia kkkkkkkk https://t.co/sOBeJCLiCt,,Guiononato,,,,
2020,"1,24260495050249E+018",@analuferreiraa_ Qro k,,Guiononato,,,,
2020,"1,24217528365189E+018",@analuferreiraa_ @AnaTherezaA_ KKKKKKKK já até sei,,Guiononato,,,,
2020,"1,24176083977603E+018",Eu tentando acertar em alguma coisa na minha vida https://t.co/4Z25COdUBF,,Guiononato,,,,
2020,"1,24173644816603E+018","A quarentena tá fazendo o meu pai tentar ser gente boa comigo, pelo menos isso",,Guiononato,,,,
2020,"1,24061947234554E+018",@GiulinhaRangel Acontece,,Guiononato,,,,
2020,"1,24046776437406E+018",Desisti mas as vezes ela aparece nos meus pensamentos,,Guiononato,,,,
2020,"1,24024941444425E+018",@rafaborges____ Meu bem = @leomotta,,Guiononato,,,,
2020,"1,23987203585524E+018",Na seca q tá eu sonhei q tinha uma canetinha KKKKKKKKKKKK,,Guiononato,,,,
2020,"1,23923132309042E+018",Sempre de mente aberta pra tenta me resolver,,Guiononato,,,,
2020,"1,23846697708308E+018","Álbum do lil uzi, djonga e don toliver hj pqp",,Guiononato,,,,
2020,"1,23737654085129E+018",@jmanzini_ Iiiiii juao manzini,,Guiononato,,,,
2020,"1,23734636786295E+018",@danitorreaot Esse cara é foda,,Guiononato,,,,
2020,"1,23704810566259E+018",Qm quer corre atrás né?,,Guiononato,,,,
2020,"1,23698200324689E+018",Só queria mais um carnavalzinho,,Guiononato,,,,
2020,"1,23695990934798E+018","Desisto, agr é a vida que segue",,Guiononato,,,,
2020,"1,23679329465654E+018",@ana_possatto @joaoreisse Nem me fale,,Guiononato,,,,
2020,"1,23597606532511E+018",@araujo_iness Oq aconteceu,,Guiononato,,,,
2020,"1,23589342163578E+018","To apaixonado, agr é sério",,Guiononato,,,,
2020,"1,2352611458896E+018",Pq q a Kylie Jenner n rsp minhas dm?,,Guiononato,,,,
2020,"1,23526070669559E+018",@fred_lopesT Kkkkkkk mto shakota,,Guiononato,,,,
2020,"1,23413787916264E+018",Daria tudo pra ir pra Cuiabá tira uma brisa com os guri de lá,,Guiononato,,,,
2020,"1,23274971222845E+018",N chamo ela pra fazer mais nada kkkk agr é sério,,Guiononato,,,,
2020,"1,2326830694355E+018",@_mateusmonte Kkkkkkkkkk q cara bobão,,Guiononato,,,,
2020,"1,23226201166649E+018",Meu carnaval se resumiu em “deixa eu ir fritar”,,Guiononato,,,,
2020,"1,2314172293816E+018",@manoelajank Noss manô q bosta,,Guiononato,,,,
2020,"1,23122495514624E+018",@Ale_fiochi @amandanicola13 Kkkkkkk,,Guiononato,,,,
2020,"1,23120087338206E+018","Toda vez eu q chego, cansei",,Guiononato,,,,
2020,"1,23119477660468E+018",@Ale_fiochi @amandanicola13,,Guiononato,,,,
2020,"1,23088613442897E+018",@fred_lopesT Conta,,Guiononato,,,,
2020,"1,23017420412282E+018",To nos close friends de uns cara nada a vê e nos dos meus amigos eu n to kkkkkkk,,Guiononato,,,,
2020,"1,23006630211665E+018",@LeoMartizz Chato em,,Guiononato,,,,
2020,"1,2295835304072E+018",@2_71ld @juliafaccin_19 Doka lanca álbum hj,,Guiononato,,,,
2020,"1,22943537354733E+018","@rafaborges____ Te devolvo hj, chama whats",,Guiononato,,,,
2020,"1,22941206145056E+018",Queria voltar pra Cuiabá no carna,,Guiononato,,,,
2020,"1,2283781354498E+018","@TrevelinGustavo @fred_lopesT @mm_becaa É ent, la é mais prático",,Guiononato,,,,
2020,"1,22837217577153E+018","@TrevelinGustavo @fred_lopesT @mm_becaa Sim, por isso eu quero vender",,Guiononato,,,,
2020,"1,22835610966207E+018","@TrevelinGustavo @fred_lopesT @mm_becaa Man, tenho uma nota de 50 dols, será q eu troco? Só por ficar com o dinheiro msm",,Guiononato,,,,
2020,"1,22790560235099E+018",@lascoolo DUVIDO eu já assisti uma 5 vezes todas as temp,,Guiononato,,,,
2020,"1,22759778511505E+018","@lascoolo Aí c me fode né lasquinho, meu plano de fundo n da 😅",,Guiononato,,,,
2020,"1,22726726507632E+018",@Gipavanelli_ Ata pq o ranço dele por noias sonia aumentar kkkkk,,Guiononato,,,,
2020,"1,22725071776277E+018",@Gipavanelli_ Ele tem tt?,,Guiononato,,,,
2020,"1,227068204608E+018",@Gipavanelli_ Issoqehfoda,,Guiononato,,,,
2020,"1,22688765971022E+018","@aventura_do KKKKKKKK mto isso :,)",,Guiononato,,,,
2020,"1,22655389692085E+018",Só fico admirando pq coragem eu n tenho,,Guiononato,,,,
2020,"1,2250577862766E+018","@lice_boisson @Ale_fiochi Ele postou pensando em vc, só tava enfatizando isso",,Guiononato,,,,
2020,"1,22505559933705E+018",@Ale_fiochi @lice_boisson,,Guiononato,,,,
2020,"1,22505529443632E+018",Me chama pra fazer alguma,,Guiononato,,,,
2020,"1,22368784069918E+018",@enzok93 @videoschapados Vai se fude,,Guiononato,,,,
2020,"1,2236295547214E+018",Sempre sonho umas fita q me deixa na brisa errada,,Guiononato,,,,
2020,"1,22362892207783E+018","@Gipavanelli_ Eu sei, vlw",,Guiononato,,,,
2020,"1,21982862020363E+018",@rafaela3006 Consegui,,Guiononato,,,,
2020,"1,21965837925952E+018",@rafaela3006 Eu n sei mexer nesse site me ondina pfvvvvv,,Guiononato,,,,
2020,"1,21946748846495E+018",@lascoolo Um iPhone 11,,Guiononato,,,,
2020,"1,21937803492873E+018",@fred_lopesT @moreiraviw @renaudjjj É no q elas gama,,Guiononato,,,,
2020,"1,21748063170746E+018",@lice_boisson Minha namorada é mto gata,,Guiononato,,,,
2020,"1,21640450066533E+018",Sdd,,Guiononato,,,,
2020,"1,21587899729432E+018",@fred_lopesT Faz,,Guiononato,,,,
2020,"1,21559390013351E+018","@AliceTomazzetti quer dizer q eu vi tá bem sem ng, espero msm",,Guiononato,,,,
2020,"1,21500987604643E+018",@rafaborges____ Só vc msm,,Guiononato,,,,
2020,"1,21484446463373E+018","Pq q eu sou assim, smp deixo os outros triste",,Guiononato,,,,
2020,"1,2142607377382E+018",@mavifukaya Boaa,,Guiononato,,,,
2019,"1,21169844375385E+018","@rafaela3006 Ah, tinha esquecido disso kkkkkkkk",,Guiononato,,,,
2019,"1,2116133054895E+018",@Nandamatos09 Difícil de acreditar nessa beleza toda,,Guiononato,,,,
2019,"1,21161199127564E+018","@rafaela3006 Pra que, odeio qnd isso acontece",,Guiononato,,,,
2019,"1,21099658194994E+018",Existe mina mais otaria? Kkkkkkkkkk https://t.co/VbrToEZf0T,,Guiononato,,,,
2019,"1,21019722731196E+018",@AliceTomazzetti Caiu os dois copos q tavam na mesa KKKKKK,,Guiononato,,,,
2019,"1,20935230599434E+018",Talvez eu precise de um carnaval pra resolver alguns dos meus problemas,,Guiononato,,,,
2019,"1,20925188167299E+018",Não https://t.co/aHxFe6Rdh5,,Guiononato,,,,
2019,"1,20884843838274E+018",Foi só eu sair de sanca q eu parei de ligar pra mtas coisas q eram importantes pra mim,,Guiononato,,,,
2019,"1,20863466515587E+018",O jeito q ela fala q ela tá mentindo bem,,Guiononato,,,,
2019,"1,2081637050217E+018",Imagina vc postar indireta no tt e a pessoa posta uma de volta kkkk foda é q nunca acontece,,Guiononato,,,,
2019,"1,20784192074939E+018","@LiaSchenk1 Q carinha kkkkkk, tirando isso só rolou na grama msm",,Guiononato,,,,
2019,"1,20773816222054E+018","@joaoreisse Tmb mano, tmj 🤍",,Guiononato,,,,
2019,"1,20773547765627E+018","@joaoreisse É nois zig, só chamar and vc precisar mano",,Guiononato,,,,
2019,"1,20773248618223E+018","@enrico_saggio Sim, aí ele vazou de patinete",,Guiononato,,,,
2019,"1,20771336241673E+018","@polido_curuja Foi só isso a eu vi tmb, tirando ele rolando na grama",,Guiononato,,,,
2019,"1,20677821895664E+018",Impressionado com o quão escroto eu sou,,Guiononato,,,,
2019,"1,20658288443964E+018",@jmanzini_ @joaoreisse Pensando em nós,,Guiononato,,,,
2019,"1,20654307710144E+018",Qq custa me chamar pra conversar?,,Guiononato,,,,
2019,"1,2059346311173E+018",Queria q tivesse rolado kk,,Guiononato,,,,
2019,"1,20446942063615E+018",@rafaela3006 Apaixonadíssima,,Guiononato,,,,
2019,"1,20445076401544E+018",@rafaela3006 Iiiiiiiish,,Guiononato,,,,
2019,"1,20376805551766E+018",Eu to doente da cabeça,,Guiononato,,,,
2019,"1,20374533736778E+018",@_enzorodriguesz Vou visitar,,Guiononato,,,,
2019,"1,20333951249729E+018",Da em cima de mim pfv,,Guiononato,,,,
2019,"1,19985748991694E+018",Alg faz massagem nas minhas costas,,Guiononato,,,,
2019,"1,19936783313998E+018",Quero voltar,,Guiononato,,,,
2019,"1,19935056698557E+018",E pelos q saíram agradeço mais ainda https://t.co/jSRmSaYr3b,,Guiononato,,,,
2019,"1,19934122244104E+018",Sdds mas n vou fazer nada sobre,,Guiononato,,,,
2019,"1,19913636710579E+018","Eu sou mto burro, fico impressionado",,Guiononato,,,,
2019,"1,19912166530263E+018",Sábado vai ser mtooo bom pra mim,,Guiononato,,,,
2019,"1,19895591146275E+018","Agr já ficou claro q n vai da, fazer oq",,Guiononato,,,,
2019,"1,19829160154357E+018",@Ale_fiochi Conhece o potiletos?,,Guiononato,,,,
2019,"1,19828819008125E+018","No fundo eu ainda boto fé q pode dar certo, esse é o problema",,Guiononato,,,,
2019,"1,19827396074562E+018",@maggigostosona Mtooo brabo KKK,,Guiononato,,,,
2019,"1,19826795219954E+018",Mano ?¿?¿?¿?¿ q https://t.co/5GNLOqbY16,,Guiononato,,,,
2019,"1,19750421178684E+018","Só consigo pensar nela.... cena, chega logo",,Guiononato,,,,
2019,"1,19607879661045E+018",Parece q n quer,,Guiononato,,,,
2019,"1,19500888822929E+018",@fred_lopesT Ela tava lendo uns baguio,,Guiononato,,,,
2019,"1,19496710446379E+018","@fred_lopesT Kkkkkkkk Fred, c casca das piadas do Marcelo",,Guiononato,,,,
2019,"1,19495965374825E+018",Querer o suficiente pra pelo menos tentar,,Guiononato,,,,
2019,"1,19492448874554E+018",Quero mas melhor n,,Guiononato,,,,
2019,"1,19444013924789E+018",“Desinteresse gera desinteresse” segue firme,,Guiononato,,,,
2019,"1,19426145542567E+018",Vida q segue,,Guiononato,,,,
2019,"1,1942413618616E+018","@rafaela3006 @fred_lopesT Rafa, como assim kkkkkkkk",,Guiononato,,,,
2019,"1,19423353313031E+018",Só queria q a mina do tt me namorasse :(,,Guiononato,,,,
2019,"1,19390688695915E+018","Não vou falar nada, só quero ver até q nível ele chega kkkkkkkkkkk",,Guiononato,,,,
2019,"1,19318460826902E+018",@arturdmartins N fala isso pae kkkkkk,,Guiononato,,,,
2019,"1,19316231675541E+018",@rafaela3006 KKKKKKKK é pra já,,Guiononato,,,,
2019,"1,19316200453147E+018","@rafaela3006 Eu odeio isso, sério",,Guiononato,,,,
2019,"1,19315781396035E+018",To na mesma do Artur,,Guiononato,,,,
2019,"1,1931546814361E+018","N vou conseguir focar no enem amanhã por causa dos meu pensamentos, que dlc",,Guiononato,,,,
2019,"1,1930033618068E+018",Brisa erradíssima,,Guiononato,,,,
2019,"1,19274149535643E+018",@Pierre72053355 Eu toda vez q eu acordo,,Guiononato,,,,
2019,"1,19239078918951E+018",@aventura_do É isso q eu considero um cara elegante,,Guiononato,,,,
2019,"1,19208973522697E+018",@rafaela3006 Acho q a gente é parecido,,Guiononato,,,,
2019,"1,19204417855078E+018",Queria conseguir confiar nas pessoas,,Guiononato,,,,
2019,"1,19188196742127E+018",@GiPavanelli_ Eu n fumo,,Guiononato,,,,
2019,"1,19168463207447E+018","Só queria alg pra f1 e ficar deitado ouvindo um trap ou assistindo nba, é muito a se pedir?",,Guiononato,,,,
2019,"1,19064765389549E+018",@arturdmartins U look gorgeous with that chain,,Guiononato,,,,
2019,"1,19041772321556E+018",@k12_zion Vai ter q ser,,Guiononato,,,,
2019,"1,19039899916302E+018",A morena n me quer,,Guiononato,,,,
2019,"1,19029353412712E+018",@lascoolo Boa noite,,Guiononato,,,,
2019,"1,19004547600919E+018",@thzago1 É oq eu penso Qnd vejo sua foto de perfil,,Guiononato,,,,
2019,"1,19004538933397E+018",@aventura_do C quer né fude né? KKKKKKKKK,,Guiononato,,,,
2019,"1,18985568028031E+018",#NewProfilePic https://t.co/wZqvXgdLwE,"[Photo(previewUrl='https://pbs.twimg.com/media/EIM3bo_X0AEAc7E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EIM3bo_X0AEAc7E?format=jpg&name=large')]",Guiononato,,,,
2019,"1,18985549805877E+018",@rafaborges____ 🇧🇷,,Guiononato,,,,
2019,"1,18889249440841E+018",@lascoolo Ahhhhhh c tá zuando,,Guiononato,,,,
2019,"1,18884617910845E+018",N queria tá pensando essas coisas,,Guiononato,,,,
2019,"1,18862805791512E+018",@caio_mecca GAUSHAUHAIAHAIAH,,Guiononato,,,,
2019,"1,18862785014605E+018",@caio_mecca Apaga q da tempo,,Guiononato,,,,
2019,"1,18852294858974E+018",Fiz merda de novo,,Guiononato,,,,
2019,"1,18698649863109E+018","@joaoreisse Historia, jovem",,Guiononato,,,,
2019,"1,18696326772765E+018",@joaoreisse B dia,,Guiononato,,,,
2019,"1,18590444423759E+018",Tive um sonho e agr eu n sei se é parcialmente vdd ou se eu to chapando mto,,Guiononato,,,,
2019,"1,18462540038461E+018",N espere nada de ng,,Guiononato,,,,
2019,"1,18447133512216E+018",@Nandamatos09 Lembra do meu story’s?,,Guiononato,,,,
2019,"1,18404706151319E+018",@mamattos77 O pior é Qnd vc tem crtz q vc é um lixo,,Guiononato,,,,
2019,"1,18384933910764E+018",@mr11Hoffmann Vamo pra Ibiza de car,,Guiononato,,,,
2019,"1,18335372784085E+018",@fred_lopesT @rafaela3006 Os homi tava mal ent kkkkkk,,Guiononato,,,,
2019,"1,18193628191335E+018",N da pra confiar nem no meu irmão,,Guiononato,,,,
2019,"1,18087748129912E+018",@rafaela3006 Responder no whats q é bom nada né,,Guiononato,,,,
2019,"1,18084874515774E+018",@araujo_iness Tmb to querendo,,Guiononato,,,,
2019,"1,18034850530036E+018",Nunca mais uso droga,,Guiononato,,,,
2019,"1,17731639450708E+018",@fred_lopesT Mentira isso,,Guiononato,,,,
2019,"1,17726614937505E+018",@enrico_saggio Ratazanas*,,Guiononato,,,,
2019,"1,17726353998522E+018",Eu só queria ganhar dinheiro fazendo o eu gosto,,Guiononato,,,,
2019,"1,17618070918841E+018",@mamattos77 @arctmankeys Sou gangsta,,Guiononato,,,,
2019,"1,17504041830573E+018",@arieltoledo100 Ataa,,Guiononato,,,,
2019,"1,17499730448454E+018","Eu n sou a prioridade de ng, nem dos meus pais",,Guiononato,,,,
2019,"1,17430918057818E+018",@GiPavanelli_ Mentirinha krs,,Guiononato,,,,
2019,"1,1743090704861E+018",@GiPavanelli_ Todo mundo te odeia,,Guiononato,,,,
2019,"1,17354965433783E+018","Queria, mas Deus n deixou, graças a Deus",,Guiononato,,,,
2019,"1,17244867201917E+018",@GiPavanelli_ 1 gato,,Guiononato,,,,
2019,"1,17208351302738E+018",@rafaela3006 Quero ver,,Guiononato,,,,
2019,"1,17142928090916E+018","@k12_zion N tem mais Oq fazer, todo mundo já avisou esse mlk kkkkkkkkk",,Guiononato,,,,
2019,"1,1713604328602E+018",@_mateusmonte Odeio ter q admitir isso kkkkkk,,Guiononato,,,,
2019,"1,1710740818207E+018","Posso ter o defeito q for, mas sei dar valor pra quem merece",,Guiononato,,,,
2019,"1,17033468084928E+018",@nortonhilario1 Eu fecho,,Guiononato,,,,
2019,"1,16937815515041E+018",@lascoolo Uspera,,Guiononato,,,,
2019,"1,16937671831191E+018",@lascoolo Aonde c tá?,,Guiononato,,,,
2019,"1,16821938589659E+018",@GiPavanelli_ Carinha kkkkkkkkk,,Guiononato,,,,
2019,"1,16722043092885E+018",@fred_lopesT Mto bosta kkkkkkkkk,,Guiononato,,,,
2019,"1,16686147120632E+018",@anacruzzs @isabellacabraI Deve ser,,Guiononato,,,,
2019,"1,16685412265149E+018","@anacruzzs @isabellacabraI Ana, corre",,Guiononato,,,,
2019,"1,16528983457705E+018",@gobatogiovanna_ agr eu to sentindo,,Guiononato,,,,
2019,"1,16214910180437E+018",@LuanBrust Parabéns patonildp,,Guiononato,,,,
2019,"1,16158582341182E+018",@k12_zion Gozou?,,Guiononato,,,,
2019,"1,16158569666836E+018",@mm_becaa 🤑,,Guiononato,,,,
2019,"1,16140942886586E+018",@fred_lopesT Falam mto,,Guiononato,,,,
2019,"1,1607180615588E+018",@oimelzao Vai mandar ou vai ficar de tiracao amigão?,,Guiononato,,,,
2019,"1,16069192565101E+018",@oimelzao 🐮,,Guiononato,,,,
2019,"1,16056551953313E+018",@oimelzao Manda papai,,Guiononato,,,,
2019,"1,1562186234527E+018",@fran_fariiaa Voa Fran kkkkk,,Guiononato,,,,
2019,"1,15489002518576E+018","N sei pq tem gente q se importa em perder algum role em sanca, é tudo igual kkkkkkk",,Guiononato,,,,
2019,"1,15477158560316E+018",@Ju_marri @mamattos77,,Guiononato,,,,
2019,"1,15459057088455E+018",@lascoolo Happy Páscoa,,Guiononato,,,,
2019,"1,15380584922508E+018",@araujo_iness Sou seu fã,,Guiononato,,,,
2019,"1,15294521854888E+018",@Ale_fiochi Mlk tava voando ontem,,Guiononato,,,,
2019,"1,15148843228954E+018","@Fredo24914415 @cecilia_maier11 C quer motivar ela a ler ou ensinar matemática pra ela, amigão?",,Guiononato,,,,
2019,"1,15088810363E+018",@souzapetilli @joaoreisse Qqqqqqq,,Guiononato,,,,
2019,"1,15081776805437E+018",@GiPavanelli_ Me conta,,Guiononato,,,,
2019,"1,15080158581717E+018",@jmanzini_ Esse dia ele tava educado,,Guiononato,,,,
2019,"1,15077934197607E+018","@araujo_iness Passei pelo menos caminho, pequena rapunzel 🥺",,Guiononato,,,,
2019,"1,15077555079083E+018",@araujo_iness KKKKKK crtz q deu mto trampo pra vc escrever isso,,Guiononato,,,,
2019,"1,1507721078838E+018",#NewProfilePic https://t.co/ksR5k7sMBT,"[Photo(previewUrl='https://pbs.twimg.com/media/D_hdIZhXsAcpn1D?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/D_hdIZhXsAcpn1D?format=jpg&name=large')]",Guiononato,,,,
2019,"1,15076994642892E+018",@araujo_iness Póôdè çhàamå ęláà 😎🤙🏽màás sê éèlá fálã 😜🤟🏽qüê vç ėê máàll édüçáàdó😱😡 òś màłóòćá té káàçáâ😎😎👌🏻,,Guiononato,,,,
2019,"1,15076622978907E+018",@lascoolo Acho q ainda n tinha chegado na parte da missa q ele voava,,Guiononato,,,,
2019,"1,15076603956472E+018",Eu vejo tanta indireta no tt e nenhuma é pra mim kk :’),,Guiononato,,,,
2019,"1,15076560951435E+018",@araujo_iness On fire essa menina,,Guiononato,,,,
2019,"1,15004601292238E+018",@petitseokjin @mamattos77,,Guiononato,,,,
2019,"1,14935734222136E+018",@juborges24 To na mesma parça,,Guiononato,,,,
2019,"1,14935720862441E+018",Melhor coisa qnd c n se importa mais com as pessoa kkkkkkk,,Guiononato,,,,
2019,"1,14891237527957E+018",@araujo_iness Parece a Monaliza 😍,,Guiononato,,,,
2019,"1,14794331785184E+018",@mamattos77 nao,,Guiononato,,,,
2019,"1,14793830906015E+018",@mamattos77 Abre um empresa de rodízio de suco,,Guiononato,,,,
2019,"1,14715343245067E+018",@GiPavanelli_ Mesma coisa q eu falei no insta,,Guiononato,,,,
2019,"1,14713134094245E+018",Alg pra combinar comigo? https://t.co/FkpgE2H2bD,,Guiononato,,,,
2019,"1,14604714668632E+018","@thzago1 Tamo fraco sipa, precisando comer mais arroz e feijão",,Guiononato,,,,
2019,"1,14604700327894E+018","@AliceTomazzetti Se eu n me engano é “piolho (nas) pálpebras (do) rinoceronte teletransportador”, mas eu possso estar errado",,Guiononato,,,,
2019,"1,14604484902982E+018",@thzago1 Tmj irmão,,Guiononato,,,,
2019,"1,14311541741156E+018",@rafaborges____ Qm q perdeu tempo fazendo isso?,,Guiononato,,,,
2019,"1,14213717959604E+018","Todo mundo faz cagada, mas tem uns cara que é outro nível de idiota",,Guiononato,,,,
2019,"1,14127278798379E+018",@lice_boisson Posso marcar?,,Guiononato,,,,
2019,"1,14062241753202E+018","@fran_fariiaa @mamattos77 Eu n pedi, eu afirmei",,Guiononato,,,,
2019,"1,14056354625164E+018",@mamattos77 Eu furo,,Guiononato,,,,
2019,"1,14032429575692E+018",Alg q eu n conheço me chama pra trocar ideia pfv,,Guiononato,,,,
2019,"1,14026634312574E+018","@juborges24 @oimelzao @polido_curuja Desculpa, mas eu n acho isso bonito n",,Guiononato,,,,
2019,"1,14025989540668E+018",@fran_fariiaa Tá chato já,,Guiononato,,,,
2019,"1,14024175170321E+018","Qnd eu bebo eu só faço e falo bosta, n aguento mais",,Guiononato,,,,
